Code,Station_ID,JMD_code,Station_Name,Altitude_m,Latitude,Longitude,Time,SPI
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1980/9/30,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1980/9/30,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,1980/9/30,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1980/9/30,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1980/9/30,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1980/9/30,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1980/9/30,0
,CD0034,19,Qatraneh,730,31.15,36.07,1980/9/30,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1980/9/30,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1980/9/30,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1980/9/30,0
,AL0017,23,Sawileh,1050,32,35.54,1980/9/30,0
,CC0001,24,Madaba,758,31.43,35.48,1980/9/30,0
,AD0012,25,Ramtha,590,32.3,35.59,1980/9/30,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1980/9/30,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,1980/9/30,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,1980/9/30,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1980/9/30,0
,AL0004,30,Jarash,585,32.279346,35.892955,1980/9/30,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1980/10/31,21.2
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1980/10/31,18
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1980/10/31,17.3
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1980/10/31,13.4
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1980/10/31,11.7
,AD0012,25,Ramtha,590,32.3,35.59,1980/10/31,9.6
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1980/10/31,8.7
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1980/10/31,7
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1980/10/31,6.4
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1980/10/31,5.9
,AL0004,30,Jarash,585,32.279346,35.892955,1980/10/31,5
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1980/10/31,3.1
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1980/10/31,2.8
,F 0003,28,Azraq South ,511,31.82568,36.818333,1980/10/31,2.8
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1980/10/31,2.6
,CC0001,24,Madaba,758,31.43,35.48,1980/10/31,2.6
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1980/10/31,2.2
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1980/10/31,2
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1980/10/31,1.2
,AM0007,27,South Shuna,-211,31.904103,35.625541,1980/10/31,0.6
SYNP0029,,14,Queen AIA,722,31.43,35.59,1980/10/31,0.1
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1980/10/31,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1980/10/31,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1980/10/31,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1980/10/31,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1980/10/31,0
,CD0034,19,Qatraneh,730,31.15,36.07,1980/10/31,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1980/10/31,0
,AL0017,23,Sawileh,1050,32,35.54,1980/10/31,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1980/10/31,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1980/11/30,17.1
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1980/11/30,17
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1980/11/30,15.8
,F 0003,28,Azraq South ,511,31.82568,36.818333,1980/11/30,15.8
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1980/11/30,14.6
,AL0017,23,Sawileh,1050,32,35.54,1980/11/30,13
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1980/11/30,11.3
,AL0004,30,Jarash,585,32.279346,35.892955,1980/11/30,10.5
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1980/11/30,10
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1980/11/30,10
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1980/11/30,8.6
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1980/11/30,7.3
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1980/11/30,6.9
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1980/11/30,6.3
,AM0007,27,South Shuna,-211,31.904103,35.625541,1980/11/30,3.5
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1980/11/30,3.3
,AD0012,25,Ramtha,590,32.3,35.59,1980/11/30,3
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1980/11/30,2.7
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1980/11/30,2.6
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1980/11/30,2
,CC0001,24,Madaba,758,31.43,35.48,1980/11/30,1.8
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1980/11/30,1.2
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1980/11/30,0.7
SYNP0029,,14,Queen AIA,722,31.43,35.59,1980/11/30,0.7
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1980/11/30,0.1
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1980/11/30,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1980/11/30,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1980/11/30,0
,CD0034,19,Qatraneh,730,31.15,36.07,1980/11/30,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1980/11/30,0
,AL0017,23,Sawileh,1050,32,35.54,1980/12/31,254
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1980/12/31,244.4
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1980/12/31,243.1
,CC0001,24,Madaba,758,31.43,35.48,1980/12/31,216.8
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1980/12/31,192.9
,AL0004,30,Jarash,585,32.279346,35.892955,1980/12/31,186.9
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1980/12/31,176.7
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1980/12/31,173
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1980/12/31,162.4
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1980/12/31,147.1
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1980/12/31,146.2
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1980/12/31,136.8
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1980/12/31,128.3
SYNP0029,,14,Queen AIA,722,31.43,35.59,1980/12/31,123.5
,AM0007,27,South Shuna,-211,31.904103,35.625541,1980/12/31,113.8
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1980/12/31,102.3
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1980/12/31,97.1
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1980/12/31,95.1
,AD0012,25,Ramtha,590,32.3,35.59,1980/12/31,93.8
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1980/12/31,92.2
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1980/12/31,82.2
,CD0034,19,Qatraneh,730,31.15,36.07,1980/12/31,76
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1980/12/31,58
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1980/12/31,52.8
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1980/12/31,48.3
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1980/12/31,43.4
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1980/12/31,43.3
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1980/12/31,39.1
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1980/12/31,38.9
,F 0003,28,Azraq South ,511,31.82568,36.818333,1980/12/31,38.9
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1981/1/31,164.1
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1981/1/31,148.9
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1981/1/31,148.8
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1981/1/31,111.6
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1981/1/31,111.4
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1981/1/31,87.8
,AL0017,23,Sawileh,1050,32,35.54,1981/1/31,79
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1981/1/31,75.6
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1981/1/31,73.5
,CC0001,24,Madaba,758,31.43,35.48,1981/1/31,63
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1981/1/31,48.2
,AD0012,25,Ramtha,590,32.3,35.59,1981/1/31,47
,AL0004,30,Jarash,585,32.279346,35.892955,1981/1/31,37.2
,AM0007,27,South Shuna,-211,31.904103,35.625541,1981/1/31,35.3
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1981/1/31,33.6
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1981/1/31,22.1
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1981/1/31,18.6
SYNP0029,,14,Queen AIA,722,31.43,35.59,1981/1/31,16.3
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1981/1/31,15.8
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1981/1/31,14.5
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1981/1/31,13.8
,CD0034,19,Qatraneh,730,31.15,36.07,1981/1/31,6.4
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1981/1/31,3
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1981/1/31,1.9
,F 0003,28,Azraq South ,511,31.82568,36.818333,1981/1/31,1.9
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1981/1/31,1.8
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1981/1/31,1.2
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1981/1/31,1.2
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1981/1/31,1.1
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1981/1/31,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1981/2/28,153.2
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1981/2/28,121.3
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1981/2/28,116.8
,AL0017,23,Sawileh,1050,32,35.54,1981/2/28,113
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1981/2/28,71.6
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1981/2/28,70
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1981/2/28,68.6
,CC0001,24,Madaba,758,31.43,35.48,1981/2/28,65.6
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1981/2/28,63.3
,AL0004,30,Jarash,585,32.279346,35.892955,1981/2/28,47.9
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1981/2/28,47.7
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1981/2/28,37.4
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1981/2/28,37
,AD0012,25,Ramtha,590,32.3,35.59,1981/2/28,36.6
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1981/2/28,31
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1981/2/28,28.7
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1981/2/28,26.1
SYNP0029,,14,Queen AIA,722,31.43,35.59,1981/2/28,18.2
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1981/2/28,18.2
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1981/2/28,15.9
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1981/2/28,14.8
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1981/2/28,12.5
,AM0007,27,South Shuna,-211,31.904103,35.625541,1981/2/28,10.9
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1981/2/28,8.8
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1981/2/28,6.5
,F 0003,28,Azraq South ,511,31.82568,36.818333,1981/2/28,6.5
,CD0034,19,Qatraneh,730,31.15,36.07,1981/2/28,4.3
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1981/2/28,1
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1981/2/28,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1981/2/28,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1981/3/31,100
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1981/3/31,76.3
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1981/3/31,69.1
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1981/3/31,64.8
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1981/3/31,51.6
,AL0017,23,Sawileh,1050,32,35.54,1981/3/31,48
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1981/3/31,47.2
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1981/3/31,43.3
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1981/3/31,36.6
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1981/3/31,36.6
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1981/3/31,35.6
,CC0001,24,Madaba,758,31.43,35.48,1981/3/31,33.2
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1981/3/31,31.8
,AM0007,27,South Shuna,-211,31.904103,35.625541,1981/3/31,31.3
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1981/3/31,27
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1981/3/31,20.5
,AL0004,30,Jarash,585,32.279346,35.892955,1981/3/31,20.4
,AD0012,25,Ramtha,590,32.3,35.59,1981/3/31,16.6
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1981/3/31,16.4
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1981/3/31,15.5
SYNP0029,,14,Queen AIA,722,31.43,35.59,1981/3/31,15.3
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1981/3/31,15
,CD0034,19,Qatraneh,730,31.15,36.07,1981/3/31,11.5
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1981/3/31,8.8
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1981/3/31,8.5
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1981/3/31,5.5
,F 0003,28,Azraq South ,511,31.82568,36.818333,1981/3/31,5.5
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1981/3/31,1.6
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1981/3/31,0.3
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1981/3/31,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1981/4/30,31.7
,AL0017,23,Sawileh,1050,32,35.54,1981/4/30,22
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1981/4/30,20.4
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1981/4/30,18.8
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1981/4/30,18.4
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1981/4/30,17.2
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1981/4/30,16.3
,AL0004,30,Jarash,585,32.279346,35.892955,1981/4/30,16.1
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1981/4/30,14.9
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1981/4/30,14.7
,AD0012,25,Ramtha,590,32.3,35.59,1981/4/30,11.9
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1981/4/30,11.7
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1981/4/30,11.2
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1981/4/30,11.1
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1981/4/30,9.6
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1981/4/30,8.4
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1981/4/30,8
,F 0003,28,Azraq South ,511,31.82568,36.818333,1981/4/30,8
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1981/4/30,6.1
,CC0001,24,Madaba,758,31.43,35.48,1981/4/30,5
,AM0007,27,South Shuna,-211,31.904103,35.625541,1981/4/30,5
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1981/4/30,2.9
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1981/4/30,2.2
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1981/4/30,1.4
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1981/4/30,1.1
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1981/4/30,0.6
SYNP0029,,14,Queen AIA,722,31.43,35.59,1981/4/30,0.4
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1981/4/30,0.3
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1981/4/30,0
,CD0034,19,Qatraneh,730,31.15,36.07,1981/4/30,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1981/5/31,1.8
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1981/5/31,0.6
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1981/5/31,0.4
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1981/5/31,0.4
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1981/5/31,0.2
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1981/5/31,0.2
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1981/5/31,0.1
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1981/5/31,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1981/5/31,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1981/5/31,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1981/5/31,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1981/5/31,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1981/5/31,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1981/5/31,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1981/5/31,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,1981/5/31,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1981/5/31,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1981/5/31,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1981/5/31,0
,CD0034,19,Qatraneh,730,31.15,36.07,1981/5/31,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1981/5/31,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1981/5/31,0
,AL0017,23,Sawileh,1050,32,35.54,1981/5/31,0
,CC0001,24,Madaba,758,31.43,35.48,1981/5/31,0
,AD0012,25,Ramtha,590,32.3,35.59,1981/5/31,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1981/5/31,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,1981/5/31,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,1981/5/31,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1981/5/31,0
,AL0004,30,Jarash,585,32.279346,35.892955,1981/5/31,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1981/6/30,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1981/6/30,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1981/6/30,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1981/6/30,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1981/6/30,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1981/6/30,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1981/6/30,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1981/6/30,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1981/6/30,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1981/6/30,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1981/6/30,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1981/6/30,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1981/6/30,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,1981/6/30,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1981/6/30,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1981/6/30,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1981/6/30,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1981/6/30,0
,CD0034,19,Qatraneh,730,31.15,36.07,1981/6/30,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1981/6/30,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1981/6/30,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1981/6/30,0
,AL0017,23,Sawileh,1050,32,35.54,1981/6/30,0
,CC0001,24,Madaba,758,31.43,35.48,1981/6/30,0
,AD0012,25,Ramtha,590,32.3,35.59,1981/6/30,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1981/6/30,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,1981/6/30,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,1981/6/30,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1981/6/30,0
,AL0004,30,Jarash,585,32.279346,35.892955,1981/6/30,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1981/7/31,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1981/7/31,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1981/7/31,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1981/7/31,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1981/7/31,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1981/7/31,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1981/7/31,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1981/7/31,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1981/7/31,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1981/7/31,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1981/7/31,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1981/7/31,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1981/7/31,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,1981/7/31,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1981/7/31,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1981/7/31,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1981/7/31,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1981/7/31,0
,CD0034,19,Qatraneh,730,31.15,36.07,1981/7/31,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1981/7/31,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1981/7/31,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1981/7/31,0
,AL0017,23,Sawileh,1050,32,35.54,1981/7/31,0
,CC0001,24,Madaba,758,31.43,35.48,1981/7/31,0
,AD0012,25,Ramtha,590,32.3,35.59,1981/7/31,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1981/7/31,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,1981/7/31,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,1981/7/31,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1981/7/31,0
,AL0004,30,Jarash,585,32.279346,35.892955,1981/7/31,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1981/8/31,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1981/8/31,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1981/8/31,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1981/8/31,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1981/8/31,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1981/8/31,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1981/8/31,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1981/8/31,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1981/8/31,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1981/8/31,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1981/8/31,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1981/8/31,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1981/8/31,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,1981/8/31,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1981/8/31,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1981/8/31,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1981/8/31,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1981/8/31,0
,CD0034,19,Qatraneh,730,31.15,36.07,1981/8/31,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1981/8/31,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1981/8/31,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1981/8/31,0
,AL0017,23,Sawileh,1050,32,35.54,1981/8/31,0
,CC0001,24,Madaba,758,31.43,35.48,1981/8/31,0
,AD0012,25,Ramtha,590,32.3,35.59,1981/8/31,0
